user_id,event_date,day_of_onboarding,session_duration_min,features_used,n_features_used,workout_logged,goal_set,streak_day,social_action,coach_interaction
824,2024-03-07,24,16.19,"[""streak_maintained"", ""progress_photo"", ""workout_logged"", ""community_post"", ""milestone_reached"", ""challenge_joined"", ""video_watched""]",7,1,0,2,1,0
824,2024-03-13,30,15.2,"[""coach_messaged"", ""streak_maintained"", ""goal_set"", ""workout_logged"", ""social_share""]",5,1,1,1,1,1
824,2024-03-13,30,18.1,"[""coach_messaged"", ""streak_maintained"", ""goal_set"", ""workout_logged"", ""social_share""]",5,1,1,1,1,1
825,2024-02-19,3,41.02,"[""video_watched"", ""goal_set"", ""plan_customized"", ""social_share"", ""nutrition_tracked"", ""coach_messaged"", ""workout_logged"", ""streak_maintained""]",8,1,1,1,1,1
825,2024-02-19,3,29.96,"[""video_watched"", ""goal_set"", ""plan_customized"", ""social_share"", ""nutrition_tracked"", ""coach_messaged"", ""workout_logged"", ""streak_maintained""]",8,1,1,1,1,1
825,2024-02-20,4,41.44,"[""video_watched"", ""goal_set"", ""milestone_reached"", ""streak_maintained"", ""social_share"", ""workout_logged"", ""progress_photo""]",7,1,1,2,1,0
825,2024-02-25,9,35.58,"[""social_share"", ""plan_customized"", ""progress_photo"", ""streak_maintained"", ""video_watched"", ""coach_messaged"", ""goal_set""]",7,0,1,1,1,1
825,2024-02-26,10,32.98,"[""goal_set"", ""social_share"", ""workout_logged"", ""nutrition_tracked"", ""streak_maintained"", ""coach_messaged"", ""community_post"", ""milestone_reached"", ""video_watched"", ""progress_photo""]",10,1,1,2,1,1
825,2024-03-01,14,39.77,"[""community_post"", ""plan_customized"", ""workout_logged"", ""video_watched"", ""progress_photo"", ""coach_messaged"", ""challenge_joined""]",7,1,0,1,1,1
825,2024-03-02,15,27.98,"[""coach_messaged"", ""nutrition_tracked"", ""streak_maintained"", ""progress_photo"", ""milestone_reached"", ""challenge_joined"", ""workout_logged"", ""video_watched"", ""social_share"", ""plan_customized"", ""goal_set""]",11,1,1,2,1,1
825,2024-03-03,16,29.52,"[""plan_customized"", ""community_post"", ""goal_set"", ""social_share"", ""challenge_joined"", ""coach_messaged"", ""streak_maintained"", ""workout_logged""]",8,1,1,3,1,1
825,2024-03-05,18,38.42,"[""progress_photo"", ""video_watched"", ""nutrition_tracked"", ""plan_customized"", ""challenge_joined"", ""coach_messaged"", ""community_post"", ""workout_logged"", ""streak_maintained"", ""goal_set"", ""social_share"", ""milestone_reached""]",12,1,1,1,1,1
825,2024-03-07,20,44.08,"[""nutrition_tracked"", ""community_post"", ""workout_logged"", ""streak_maintained"", ""challenge_joined"", ""progress_photo"", ""video_watched"", ""coach_messaged""]",8,1,0,1,1,1
825,2024-03-11,24,44.93,"[""goal_set"", ""workout_logged"", ""milestone_reached"", ""plan_customized"", ""streak_maintained"", ""challenge_joined"", ""video_watched"", ""social_share"", ""coach_messaged""]",9,1,1,1,1,1
825,2024-03-12,25,38.96,"[""video_watched"", ""progress_photo"", ""nutrition_tracked"", ""milestone_reached"", ""challenge_joined"", ""goal_set"", ""workout_logged"", ""streak_maintained"", ""social_share"", ""coach_messaged"", ""plan_customized""]",11,1,1,2,1,1
826,2024-05-23,1,8.31,"[""nutrition_tracked"", ""progress_photo"", ""video_watched"", ""plan_customized""]",4,0,0,1,0,0
826,2024-05-27,5,12.94,"[""community_post"", ""progress_photo""]",2,0,0,1,1,0
826,2024-05-28,6,7.75,"[""challenge_joined"", ""social_share"", ""streak_maintained""]",3,0,0,2,1,0
826,2024-06-03,12,5.12,"[""community_post"", ""goal_set""]",2,0,1,1,1,0
826,2024-06-05,14,6.14,"[""coach_messaged"", ""streak_maintained""]",2,0,0,1,0,1
826,2024-06-06,15,9.19,"[""nutrition_tracked"", ""community_post"", ""coach_messaged"", ""social_share"", ""goal_set""]",5,0,1,2,1,1
826,2024-06-12,21,11.78,"[""community_post"", ""challenge_joined""]",2,0,0,1,1,0
827,2024-01-29,11,20.12,"[""progress_photo"", ""workout_logged"", ""nutrition_tracked"", ""plan_customized""]",4,1,0,1,0,0
827,2024-01-30,12,25.42,"[""community_post"", ""coach_messaged"", ""nutrition_tracked"", ""streak_maintained"", ""social_share"", ""challenge_joined"", ""workout_logged"", ""progress_photo""]",8,1,0,2,1,1
827,2024-02-05,18,26.73,"[""goal_set"", ""plan_customized"", ""workout_logged"", ""community_post"", ""progress_photo"", ""challenge_joined"", ""streak_maintained""]",7,1,1,1,1,0
827,2024-02-07,20,28.74,"[""streak_maintained"", ""challenge_joined"", ""community_post"", ""nutrition_tracked"", ""coach_messaged"", ""progress_photo""]",6,0,0,1,1,1
827,2024-02-11,24,27.02,"[""goal_set"", ""plan_customized"", ""social_share"", ""workout_logged"", ""coach_messaged"", ""challenge_joined"", ""progress_photo""]",7,1,1,1,1,1
827,2024-02-15,28,20.1,"[""social_share"", ""plan_customized"", ""workout_logged"", ""milestone_reached"", ""progress_photo"", ""streak_maintained"", ""goal_set""]",7,1,1,1,1,0
827,2024-02-16,29,28.92,"[""milestone_reached"", ""social_share"", ""streak_maintained"", ""nutrition_tracked"", ""video_watched"", ""plan_customized"", ""challenge_joined"", ""community_post""]",8,0,0,2,1,0
829,2024-04-11,2,10.15,"[""challenge_joined"", ""social_share"", ""streak_maintained""]",3,0,0,1,1,0
829,2024-04-13,4,5.73,"[""plan_customized"", ""social_share"", ""workout_logged"", ""milestone_reached"", ""community_post""]",5,1,0,1,1,0
829,2024-04-16,7,12.29,"[""streak_maintained"", ""goal_set"", ""social_share"", ""milestone_reached"", ""plan_customized""]",5,0,1,1,1,0
829,2024-04-17,8,14.66,"[""workout_logged"", ""community_post"", ""challenge_joined""]",3,1,0,2,1,0
829,2024-04-18,9,9.29,"[""progress_photo"", ""streak_maintained"", ""social_share"", ""milestone_reached""]",4,0,0,3,1,0
829,2024-04-23,14,5.76,"[""coach_messaged"", ""workout_logged""]",2,1,0,1,0,1
829,2024-04-28,19,11.77,"[""goal_set"", ""plan_customized"", ""community_post"", ""social_share"", ""coach_messaged""]",5,0,1,1,1,1
829,2024-04-29,20,10.93,"[""community_post"", ""coach_messaged""]",2,0,0,2,1,1
830,2024-05-27,10,36.74,"[""nutrition_tracked"", ""workout_logged"", ""community_post"", ""progress_photo"", ""milestone_reached"", ""goal_set"", ""streak_maintained"", ""video_watched"", ""coach_messaged"", ""plan_customized"", ""social_share""]",11,1,1,1,1,1
830,2024-05-28,11,42.15,"[""goal_set"", ""coach_messaged"", ""social_share"", ""streak_maintained"", ""milestone_reached"", ""nutrition_tracked"", ""progress_photo"", ""challenge_joined"", ""plan_customized""]",9,0,1,2,1,1
830,2024-05-28,11,43.23,"[""goal_set"", ""coach_messaged"", ""social_share"", ""streak_maintained"", ""milestone_reached"", ""nutrition_tracked"", ""progress_photo"", ""challenge_joined"", ""plan_customized""]",9,0,1,2,1,1
830,2024-05-29,12,34.96,"[""coach_messaged"", ""community_post"", ""workout_logged"", ""streak_maintained"", ""social_share"", ""milestone_reached"", ""goal_set"", ""plan_customized""]",8,1,1,3,1,1
830,2024-05-29,12,36.47,"[""coach_messaged"", ""community_post"", ""workout_logged"", ""streak_maintained"", ""social_share"", ""milestone_reached"", ""goal_set"", ""plan_customized""]",8,1,1,3,1,1
830,2024-05-30,13,26.48,"[""goal_set"", ""community_post"", ""milestone_reached"", ""streak_maintained"", ""video_watched"", ""progress_photo"", ""workout_logged"", ""plan_customized""]",8,1,1,4,1,0
830,2024-05-30,13,28.1,"[""goal_set"", ""community_post"", ""milestone_reached"", ""streak_maintained"", ""video_watched"", ""progress_photo"", ""workout_logged"", ""plan_customized""]",8,1,1,4,1,0
830,2024-06-04,18,44.97,"[""plan_customized"", ""workout_logged"", ""challenge_joined"", ""milestone_reached"", ""goal_set"", ""streak_maintained"", ""social_share""]",7,1,1,1,1,0
830,2024-06-05,19,36.53,"[""plan_customized"", ""coach_messaged"", ""workout_logged"", ""challenge_joined"", ""video_watched"", ""goal_set"", ""progress_photo"", ""milestone_reached"", ""community_post"", ""streak_maintained"", ""nutrition_tracked"", ""social_share""]",12,1,1,2,1,1
830,2024-06-05,19,43.26,"[""plan_customized"", ""coach_messaged"", ""workout_logged"", ""challenge_joined"", ""video_watched"", ""goal_set"", ""progress_photo"", ""milestone_reached"", ""community_post"", ""streak_maintained"", ""nutrition_tracked"", ""social_share""]",12,1,1,2,1,1
830,2024-06-08,22,35.12,"[""coach_messaged"", ""milestone_reached"", ""video_watched"", ""challenge_joined"", ""nutrition_tracked"", ""goal_set"", ""streak_maintained"", ""social_share"", ""plan_customized"", ""community_post""]",10,0,1,1,1,1
830,2024-06-08,22,37.21,"[""coach_messaged"", ""milestone_reached"", ""video_watched"", ""challenge_joined"", ""nutrition_tracked"", ""goal_set"", ""streak_maintained"", ""social_share"", ""plan_customized"", ""community_post""]",10,0,1,1,1,1
830,2024-06-10,24,39.57,"[""coach_messaged"", ""social_share"", ""progress_photo"", ""video_watched"", ""milestone_reached"", ""goal_set"", ""workout_logged"", ""challenge_joined"", ""community_post""]",9,1,1,1,1,1
830,2024-06-11,25,29.95,"[""progress_photo"", ""goal_set"", ""coach_messaged"", ""plan_customized"", ""streak_maintained"", ""video_watched"", ""community_post"", ""milestone_reached"", ""challenge_joined""]",9,0,1,2,1,1
830,2024-06-12,26,36.75,"[""workout_logged"", ""goal_set"", ""streak_maintained"", ""milestone_reached"", ""video_watched"", ""nutrition_tracked"", ""plan_customized"", ""community_post"", ""coach_messaged"", ""social_share"", ""challenge_joined"", ""progress_photo""]",12,1,1,3,1,1
830,2024-06-13,27,26.95,"[""workout_logged"", ""progress_photo"", ""milestone_reached"", ""goal_set"", ""video_watched"", ""challenge_joined"", ""coach_messaged"", ""streak_maintained""]",8,1,1,4,0,1
830,2024-06-14,28,29.71,"[""challenge_joined"", ""coach_messaged"", ""video_watched"", ""social_share"", ""progress_photo"", ""workout_logged"", ""milestone_reached"", ""plan_customized"", ""streak_maintained"", ""community_post""]",10,1,0,5,1,1
831,2024-06-19,3,9.28,"[""challenge_joined"", ""community_post"", ""nutrition_tracked""]",3,0,0,1,1,0
831,2024-06-25,9,12.82,"[""workout_logged"", ""community_post"", ""plan_customized"", ""progress_photo"", ""nutrition_tracked""]",5,1,0,1,1,0
832,2024-05-22,2,20.53,"[""plan_customized"", ""challenge_joined"", ""coach_messaged"", ""progress_photo"", ""milestone_reached"", ""streak_maintained""]",6,0,0,1,0,1
832,2024-05-23,3,15.68,"[""streak_maintained"", ""social_share"", ""nutrition_tracked"", ""workout_logged""]",4,1,0,2,1,0
832,2024-05-25,5,24.19,"[""community_post"", ""challenge_joined"", ""streak_maintained"", ""plan_customized""]",4,0,0,1,1,0
832,2024-05-26,6,21.46,"[""workout_logged"", ""video_watched"", ""goal_set"", ""challenge_joined"", ""community_post"", ""social_share""]",6,1,1,2,1,0
832,2024-05-27,7,21.89,"[""community_post"", ""nutrition_tracked"", ""streak_maintained"", ""workout_logged"", ""goal_set"", ""progress_photo"", ""challenge_joined"", ""milestone_reached""]",8,1,1,3,1,0
832,2024-05-29,9,17.61,"[""workout_logged"", ""plan_customized"", ""nutrition_tracked"", ""social_share"", ""video_watched""]",5,1,0,1,1,0
832,2024-05-31,11,25.1,"[""milestone_reached"", ""streak_maintained"", ""nutrition_tracked"", ""goal_set""]",4,0,1,1,0,0
832,2024-06-01,12,25.04,"[""video_watched"", ""challenge_joined"", ""progress_photo"", ""plan_customized"", ""milestone_reached"", ""goal_set"", ""streak_maintained"", ""workout_logged""]",8,1,1,2,0,0
832,2024-06-03,14,18.39,"[""progress_photo"", ""streak_maintained"", ""social_share"", ""workout_logged"", ""community_post""]",5,1,0,1,1,0
832,2024-06-08,19,22.0,"[""goal_set"", ""video_watched"", ""social_share"", ""coach_messaged"", ""community_post"", ""nutrition_tracked"", ""plan_customized""]",7,0,1,1,1,1
832,2024-06-08,19,23.67,"[""goal_set"", ""video_watched"", ""social_share"", ""coach_messaged"", ""community_post"", ""nutrition_tracked"", ""plan_customized""]",7,0,1,1,1,1
832,2024-06-09,20,28.02,"[""plan_customized"", ""challenge_joined"", ""social_share"", ""video_watched"", ""streak_maintained"", ""progress_photo"", ""nutrition_tracked"", ""coach_messaged""]",8,0,0,2,1,1
832,2024-06-12,23,19.05,"[""challenge_joined"", ""video_watched"", ""plan_customized"", ""community_post"", ""goal_set"", ""streak_maintained""]",6,0,1,1,1,0
832,2024-06-19,30,22.4,"[""social_share"", ""coach_messaged"", ""workout_logged"", ""nutrition_tracked"", ""community_post"", ""milestone_reached""]",6,1,0,1,1,1
833,2024-03-20,7,26.07,"[""community_post"", ""workout_logged"", ""coach_messaged"", ""nutrition_tracked"", ""goal_set"", ""streak_maintained"", ""plan_customized""]",7,1,1,1,1,1
833,2024-03-20,7,20.44,"[""community_post"", ""workout_logged"", ""coach_messaged"", ""nutrition_tracked"", ""goal_set"", ""streak_maintained"", ""plan_customized""]",7,1,1,1,1,1
833,2024-03-21,8,18.72,"[""plan_customized"", ""video_watched"", ""coach_messaged"", ""social_share""]",4,0,0,2,1,1
833,2024-03-23,10,29.36,"[""challenge_joined"", ""progress_photo"", ""plan_customized"", ""workout_logged"", ""goal_set"", ""streak_maintained"", ""coach_messaged""]",7,1,1,1,0,1
833,2024-03-26,13,19.07,"[""milestone_reached"", ""workout_logged"", ""coach_messaged"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""streak_maintained"", ""progress_photo""]",8,1,0,1,1,1
833,2024-03-26,13,15.1,"[""milestone_reached"", ""workout_logged"", ""coach_messaged"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""streak_maintained"", ""progress_photo""]",8,1,0,1,1,1
833,2024-03-31,18,22.24,"[""community_post"", ""video_watched"", ""streak_maintained"", ""coach_messaged"", ""challenge_joined"", ""goal_set""]",6,0,1,1,1,1
833,2024-04-02,20,20.95,"[""progress_photo"", ""coach_messaged"", ""milestone_reached"", ""workout_logged"", ""challenge_joined"", ""video_watched""]",6,1,0,1,0,1
833,2024-04-03,21,19.15,"[""challenge_joined"", ""workout_logged"", ""community_post"", ""goal_set"", ""social_share""]",5,1,1,2,1,0
833,2024-04-05,23,18.93,"[""streak_maintained"", ""progress_photo"", ""challenge_joined"", ""plan_customized""]",4,0,0,1,0,0
833,2024-04-05,23,22.36,"[""streak_maintained"", ""progress_photo"", ""challenge_joined"", ""plan_customized""]",4,0,0,1,0,0
833,2024-04-07,25,15.31,"[""goal_set"", ""nutrition_tracked"", ""streak_maintained"", ""challenge_joined""]",4,0,1,1,0,0
833,2024-04-08,26,19.49,"[""coach_messaged"", ""plan_customized"", ""social_share"", ""community_post"", ""video_watched""]",5,0,0,2,1,1
833,2024-04-09,27,19.47,"[""goal_set"", ""community_post"", ""workout_logged"", ""nutrition_tracked"", ""challenge_joined""]",5,1,1,3,1,0
833,2024-04-09,27,23.56,"[""goal_set"", ""community_post"", ""workout_logged"", ""nutrition_tracked"", ""challenge_joined""]",5,1,1,3,1,0
833,2024-04-12,30,15.39,"[""video_watched"", ""community_post"", ""nutrition_tracked"", ""coach_messaged""]",4,0,0,1,1,1
833,2024-04-12,30,20.39,"[""video_watched"", ""community_post"", ""nutrition_tracked"", ""coach_messaged""]",4,0,0,1,1,1
834,2024-03-26,8,8.76,"[""coach_messaged"", ""social_share"", ""nutrition_tracked"", ""goal_set"", ""community_post""]",5,0,1,1,1,1
834,2024-04-09,22,9.93,"[""challenge_joined"", ""community_post""]",2,0,0,1,1,0
834,2024-04-10,23,7.61,"[""community_post"", ""plan_customized"", ""workout_logged""]",3,1,0,2,1,0
834,2024-04-16,29,15.0,"[""video_watched"", ""nutrition_tracked"", ""social_share"", ""coach_messaged""]",4,0,0,1,1,1
835,2024-02-28,3,16.76,"[""goal_set"", ""streak_maintained"", ""community_post"", ""workout_logged"", ""plan_customized""]",5,1,1,1,1,0
835,2024-03-09,13,17.87,"[""social_share"", ""milestone_reached"", ""progress_photo"", ""plan_customized""]",4,0,0,1,1,0
835,2024-03-15,19,23.28,"[""workout_logged"", ""community_post"", ""progress_photo"", ""plan_customized"", ""goal_set"", ""coach_messaged"", ""nutrition_tracked"", ""social_share""]",8,1,1,1,1,1
835,2024-03-17,21,29.07,"[""workout_logged"", ""coach_messaged"", ""video_watched"", ""plan_customized"", ""nutrition_tracked"", ""goal_set"", ""milestone_reached""]",7,1,1,1,0,1
835,2024-03-19,23,15.99,"[""challenge_joined"", ""workout_logged"", ""plan_customized"", ""milestone_reached"", ""social_share"", ""goal_set"", ""nutrition_tracked""]",7,1,1,1,1,0
835,2024-03-23,27,27.67,"[""progress_photo"", ""streak_maintained"", ""nutrition_tracked"", ""workout_logged"", ""goal_set""]",5,1,1,1,0,0
835,2024-03-23,27,19.04,"[""progress_photo"", ""streak_maintained"", ""nutrition_tracked"", ""workout_logged"", ""goal_set""]",5,1,1,1,0,0
835,2024-03-24,28,29.45,"[""nutrition_tracked"", ""social_share"", ""plan_customized"", ""video_watched"", ""community_post"", ""milestone_reached""]",6,0,0,2,1,0
835,2024-03-24,28,22.75,"[""nutrition_tracked"", ""social_share"", ""plan_customized"", ""video_watched"", ""community_post"", ""milestone_reached""]",6,0,0,2,1,0
835,2024-03-25,29,27.24,"[""nutrition_tracked"", ""progress_photo"", ""social_share"", ""milestone_reached"", ""community_post"", ""goal_set"", ""video_watched"", ""streak_maintained""]",8,0,1,3,1,0
836,2024-05-07,4,19.22,"[""challenge_joined"", ""social_share"", ""community_post"", ""milestone_reached""]",4,0,0,1,1,0
836,2024-05-12,9,15.53,"[""streak_maintained"", ""workout_logged"", ""video_watched"", ""social_share"", ""community_post"", ""coach_messaged"", ""goal_set""]",7,1,1,1,1,1
836,2024-05-20,17,24.85,"[""goal_set"", ""plan_customized"", ""streak_maintained"", ""coach_messaged""]",4,0,1,1,0,1
836,2024-05-23,20,20.46,"[""workout_logged"", ""goal_set"", ""progress_photo"", ""social_share"", ""challenge_joined"", ""streak_maintained"", ""plan_customized""]",7,1,1,1,1,0
836,2024-05-23,20,20.31,"[""workout_logged"", ""goal_set"", ""progress_photo"", ""social_share"", ""challenge_joined"", ""streak_maintained"", ""plan_customized""]",7,1,1,1,1,0
836,2024-05-24,21,25.15,"[""goal_set"", ""video_watched"", ""milestone_reached"", ""community_post"", ""progress_photo"", ""coach_messaged""]",6,0,1,2,1,1
836,2024-05-26,23,19.59,"[""goal_set"", ""nutrition_tracked"", ""streak_maintained"", ""coach_messaged"", ""milestone_reached"", ""community_post"", ""plan_customized""]",7,0,1,1,1,1
836,2024-05-29,26,22.52,"[""progress_photo"", ""community_post"", ""workout_logged"", ""nutrition_tracked"", ""goal_set"", ""plan_customized"", ""coach_messaged""]",7,1,1,1,1,1
